date,source,source_tx_id,tx_type,asset,amount,fee,fee_asset,counterparty_asset,counterparty_amount,notes
2021-07-10T03:26:33+00:00,kraken,LFCZRM-SKTKN-7STBWO,staking_reward,KSM,0.13636199,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-07-13T08:10:43+00:00,kraken,LELBI5-BFMTF-BEPHR7,staking_reward,DOT,1.18094478,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-07-14T03:29:10+00:00,kraken,LEYERU-FEXPX-YMQ3IU,staking_reward,KSM,0.18199615,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-07-16T08:22:05+00:00,kraken,LQNJQC-G6QVL-MHKUWR,staking_reward,DOT,0.88682348,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-07-17T03:30:35+00:00,kraken,LNBUZW-326WF-IVQ3BG,staking_reward,KSM,0.13667536,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-07-20T09:14:21+00:00,kraken,LGIAK2-FIYNP-C4UJC3,staking_reward,DOT,1.18366241,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-07-21T03:31:15+00:00,kraken,LYWCBH-57XY5-GIJIID,staking_reward,KSM,0.18242265,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-07-23T08:41:37+00:00,kraken,LOOEYH-WPKE5-UNRZZH,deposit,EUR,8.7E+2,0,,,0,Kraken deposit (fiat)
2021-07-23T15:26:19+00:00,kraken,LXK4PS-JHZF3-CQ747Y,staking_reward,DOT,0.93817947,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-07-24T03:34:36+00:00,kraken,LV2TZJ-2WYEP-XJ7U2D,staking_reward,KSM,0.13698278,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-07-27T06:16:00+00:00,kraken,LSXZOA-5OI7E-WEEDWB,buy,USDC,1010.2247,12.86,EUR,EUR,857.14,Kraken Trade
2021-07-27T06:29:53+00:00,kraken,LK6SGE-GN3E2-F4JJ63,fiat_withdrawal,USDC,1002.7247,7.5,USDC,,0,Kraken withdrawal (stable_coin)
2021-07-27T08:34:12+00:00,kraken,LFKZ45-TZTVY-23IFZW,staking_reward,DOT,1.13702164,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-07-28T03:32:52+00:00,kraken,L4B3GF-3G6YN-F3H2MZ,staking_reward,KSM,0.1828373,0,,,0,Kraken staking (staking_on_chain) raw_asset=KSM.S
2021-07-28T15:43:53+00:00,kraken,LGI3K4-I7OTW-VWSKCN,internal_transfer,KSM,13,0,,,0,Kraken transfer spotfromstaking (crypto)
2021-07-28T15:44:00+00:00,kraken,LQESMZ-SQDQR-YOBHOR,internal_transfer,KSM,-13,0,,,0,Kraken transfer stakingtospot (staking_on_chain)
2021-07-28T16:02:14+00:00,kraken,LLWNGG-ZPW67-3OTKXG,withdrawal,KSM,0.0005,0.01,KSM,,0,Kraken withdrawal (crypto)
2021-07-28T16:13:05+00:00,kraken,LFFV24-OWDVD-EGGMOT,withdrawal,KSM,12.9795,0.01,KSM,,0,Kraken withdrawal (crypto)
2021-07-28T16:49:53+00:00,kraken,LFCA5D-5VZSK-ZB4VR6,internal_transfer,DOT,226.00445187,0,,,0,Kraken transfer spotfromstaking (crypto)
2021-07-28T16:50:00+00:00,kraken,LG6YMN-IK7L4-RYVS6J,internal_transfer,DOT,-226.00445187,0,,,0,Kraken transfer stakingtospot (staking_on_chain)
2021-07-28T17:05:04+00:00,kraken,LI7T54-3K3W2-J6JKZQ,withdrawal,DOT,1,0.05,DOT,,0,Kraken withdrawal (crypto)
2021-07-28T17:08:34+00:00,kraken,LWD55S-4YLWP-DGCS3J,withdrawal,DOT,224.90445187,0.05,DOT,,0,Kraken withdrawal (crypto)
2021-07-28T19:39:07+00:00,kraken,L6U4MN-PSFJI-7YNKIX,deposit,USDC,1005,0,,,0,Kraken deposit (stable_coin)
2021-07-28T20:10:01+00:00,kraken,LVTE67-QJQHI-EN5DMK,sell,USDC,1005,12.54,EUR,EUR,848.27,Kraken Trade
2021-07-28T20:13:37+00:00,kraken,LYZ35R-MY56E-CLUJW4,fiat_withdrawal,EUR,835.64,0.09,EUR,,0,Kraken withdrawal (fiat)
2021-07-30T08:42:50+00:00,kraken,LW3G54-BOSRJ-PFIV6W,staking_reward,DOT,0.79138663,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-07-30T14:12:58+00:00,kraken,LMEJ6D-V7QEE-L7BJ7I,internal_transfer,DOT,339.40237113,0,,,0,Kraken transfer spotfromstaking (crypto)
2021-07-30T14:13:04+00:00,kraken,LQ7UW5-RZMYY-2HDOS7,internal_transfer,DOT,-339.40237113,0,,,0,Kraken transfer stakingtospot (staking_on_chain)
2021-07-30T14:13:10+00:00,kraken,LHF7FC-4OXDD-XYJR3Q,internal_transfer,KSM,-126.31093014,0,,,0,Kraken transfer stakingtospot (staking_on_chain)
2021-07-30T14:13:18+00:00,kraken,L64OJA-NKDCO-7MCLIK,internal_transfer,KSM,126.31093014,0,,,0,Kraken transfer spotfromstaking (crypto)
2021-07-30T14:21:42+00:00,kraken,LXPSRL-QX4Y7-3LRX2L,withdrawal,KSM,126.30093014,0.01,KSM,,0,Kraken withdrawal (crypto)
2021-07-30T14:24:05+00:00,kraken,LN4WBH-GNGQW-5TCBBN,withdrawal,DOT,339.35237113,0.05,DOT,,0,Kraken withdrawal (crypto)
2021-07-31T02:05:12+00:00,kraken,LSHYSH-SDPLE-TLXUP4,staking_reward,KSM,0.10656081,0,,,0,Kraken staking (crypto)
2021-08-03T08:41:44+00:00,kraken,LBX2SK-C4KLU-3N7GDU,staking_reward,DOT,0.5073533,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-08-06T08:55:16+00:00,kraken,L4CNM3-HAPM6-CAU6CU,staking_reward,DOT,0.33497117,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-08-07T09:55:48+00:00,kraken,LJJODS-6I7JQ-KIYSRN,internal_transfer,DOT,-340.2446956,0,,,0,Kraken transfer stakingtospot (staking_on_chain)
2021-08-07T09:56:04+00:00,kraken,L3IQB2-YY3HD-HRAWNO,internal_transfer,DOT,340.2446956,0,,,0,Kraken transfer spotfromstaking (crypto)
2021-08-07T10:00:07+00:00,kraken,LGAORV-AGO3K-KRWNQV,swap_out,DOT,339.36236,0.88233,DOT,KSM,30.34081856,Kraken Crypto-to-Crypto Trade
2021-08-07T10:00:07+00:00,kraken,L4QF4F-ZC2M5-3V45FW,swap_in,KSM,30.34081856,0,,DOT,339.36236,Kraken Crypto-to-Crypto Trade
2021-08-07T10:08:03+00:00,kraken,LOAM24-4PYTL-FSYYHU,withdrawal,KSM,30.43737937,0.01,KSM,,0,Kraken withdrawal (crypto)
2021-08-07T10:18:36+00:00,kraken,LJ7WIF-LL6JR-2TCBDA,internal_transfer,DOT,-0.0000056,0,,,0,Kraken transfer spottostaking (crypto)
2021-08-07T10:19:03+00:00,kraken,L3U4KF-4Z2BN-T46TG4,internal_transfer,DOT,0.0000056,0,,,0,Kraken transfer stakingfromspot (staking_on_chain)
2021-08-10T09:01:18+00:00,kraken,LVZ4VU-STAWD-Q6PQRI,staking_reward,DOT,0.15333521,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-08-11T11:41:14+00:00,binance,,deposit,BTC,0.00043356,0,,,0,Binance Deposit
2021-08-11T11:53:06+00:00,binance,,deposit,BTC,0.15691157,0,,,0,Binance Deposit
2021-08-11T13:45:53+00:00,binance,,swap_out,BTC,0.157345,7.23934283,USDT,USDT,7239.34283064,Binance Trade
2021-08-11T13:45:53+00:00,binance,,swap_in,USDT,7239.34283064,0,,BTC,0.157345,Binance Trade
2021-08-11T14:00:49+00:00,binance,,withdrawal,USDT,2265,0,,,0,Binance Withdraw
2021-08-11T14:27:12+00:00,binance,,deposit,BTC,0.15322921,0,,,0,Binance Deposit
2021-08-11T14:28:40+00:00,binance,,swap_out,BTC,0.153229,7.093378,USDT,USDT,7093.37799914,Binance Trade
2021-08-11T14:28:40+00:00,binance,,swap_in,USDT,7093.37799914,0,,BTC,0.153229,Binance Trade
2021-08-11T14:30:24+00:00,binance,,swap_out,USDT,12053.375383,0.70399,LUNA,LUNA,703.99,Binance Trade
2021-08-11T14:30:24+00:00,binance,,swap_in,LUNA,703.99,0,,USDT,12053.375383,Binance Trade
2021-08-11T14:38:41+00:00,binance,,withdrawal,LUNA,5,0,,,0,Binance Withdraw
2021-08-11T21:04:34+00:00,kraken,LOFVNA-YKDMZ-IELP66,deposit,USDC,2E+1,0,,,0,Kraken deposit (stable_coin)
2021-08-11T21:17:18+00:00,kraken,LEJRJO-5W3KD-Y45XSV,deposit,USDC,1554,0,,,0,Kraken deposit (stable_coin)
2021-08-11T21:19:56+00:00,kraken,LY4AZV-FIJTM-N6KTIG,sell,USDC,1574,19.81,EUR,EUR,1340.1,Kraken Trade
2021-08-11T21:24:59+00:00,kraken,LYQVEX-25VCF-4MGVPQ,fiat_withdrawal,EUR,1320.2,0.09,EUR,,0,Kraken withdrawal (fiat)
2021-08-12T06:56:41+00:00,binance,,withdrawal,LUNA,1E+1,0,,,0,Binance Withdraw
2021-08-12T07:00:52+00:00,binance,,withdrawal,LUNA,688.28601,0,,,0,Binance Withdraw
2021-08-13T09:07:40+00:00,kraken,LB77HW-GF3CL-NBUTIG,staking_reward,DOT,0.0001343,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-08-17T19:22:03+00:00,kraken,LOAHDH-KQ6OI-KX6QSW,staking_reward,DOT,0.00021515,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-08-20T03:37:48+00:00,kraken,LZUS4N-BRGLZ-XVWPUA,staking_reward,DOT,0.00013794,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-08-20T11:25:57+00:00,kraken,LVT5KL-6NNTO-QNK4MI,deposit,LINK,199.23997862,0,,,0,Kraken deposit (crypto)
2021-08-20T11:34:37+00:00,kraken,LU33Z4-CMZOQ-VRJ5Y3,sell,LINK,199.23997,14.2472,USD,USD,5479.689,Kraken Trade
2021-08-20T11:36:19+00:00,kraken,LSEMMQ-6D7UR-O2SANH,buy,KAR,626.66929772,14.1734,USD,USD,5451.2684,Kraken Trade
2021-08-20T17:22:56+00:00,kraken,LJ44JA-ROZC4-PXRQNI,deposit,USDC,1E+1,0,,,0,Kraken deposit (stable_coin)
2021-08-20T17:35:37+00:00,kraken,LL43MI-6ADSB-DURKL5,deposit,USDC,2.99E+3,0,,,0,Kraken deposit (stable_coin)
2021-08-20T17:38:27+00:00,kraken,LJRRRH-25YQB-HMPOIF,sell,USDC,3E+3,26.76,USD,USD,2999.73,Kraken Trade
2021-08-20T17:39:05+00:00,kraken,LDPS7L-76V3L-JKH2MC,buy,KSM,8.63792645,43.94,USD,USD,2929.03,Kraken Trade
2021-08-20T18:01:31+00:00,kraken,LKZMEA-IHFI5-OCKCYR,withdrawal,KSM,0.09,0.01,KSM,,0,Kraken withdrawal (crypto)
2021-08-21T15:40:21+00:00,kraken,LFRAMW-XYEAZ-CJ6QB4,withdrawal,KSM,8.52792645,0.01,KSM,,0,Kraken withdrawal (crypto)
2021-08-22T10:33:45+00:00,kraken,LLR6ID-JUSHN-37EHZC,sell,KAR,619.66929,13.0315,USD,USD,5012.1418,Kraken Trade
2021-08-22T10:35:34+00:00,kraken,LXOAJU-OXAUQ-U5PQR4,buy,KSM,14.75086875,12.964,USD,USD,4986.1462,Kraken Trade
2021-08-22T10:43:10+00:00,kraken,L5MAEJ-FJNOH-GKFAWT,withdrawal,KSM,14.74086875,0.01,KSM,,0,Kraken withdrawal (crypto)
2021-08-22T16:17:07+00:00,binance,,deposit,AAVE,0.05100219,0,,,0,Binance Deposit
2021-08-22T16:25:08+00:00,binance,,deposit,AAVE,10.13908437,0,,,0,Binance Deposit
2021-08-22T16:26:52+00:00,binance,,swap_out,AAVE,10.19,3.99678009,BUSD,BUSD,3996.780085,Binance Trade
2021-08-22T16:26:52+00:00,binance,,swap_in,BUSD,3996.780085,0,,AAVE,10.19,Binance Trade
2021-08-22T16:34:05+00:00,binance,,swap_out,BUSD,3992.758065,0.147765,LUNA,LUNA,147.765,Binance Trade
2021-08-22T16:34:05+00:00,binance,,swap_in,LUNA,147.765,0,,BUSD,3992.758065,Binance Trade
2021-08-22T16:42:41+00:00,binance,,withdrawal,LUNA,147.617235,0,,,0,Binance Withdraw
2021-08-24T03:47:32+00:00,kraken,LRZTCG-2N2M3-TV4T4Q,staking_reward,DOT,0.00020215,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-08-26T07:53:59.249210+00:00,ftx,7277160,deposit,USDT,2577.637285,0,,,0,FTX deposit 7277160
2021-08-26T07:56:16.846552+00:00,ftx,2021-08-26 07:56:16.846552,buy,SOL,38,1.7985135,USDT,USDT,2569.305,FTX spot trade
2021-08-26T21:01:06+00:00,binance,,deposit,LUNA,0.1,0,,,0,Binance Deposit
2021-08-26T21:03:07+00:00,binance,,deposit,LUNA,147.49,0,,,0,Binance Deposit
2021-08-26T21:05:00+00:00,binance,,swap_out,LUNA,147.59,3.970171,USDT,USDT,3970.171,Binance Trade
2021-08-26T21:05:00+00:00,binance,,swap_in,USDT,3970.171,0,,LUNA,147.59,Binance Trade
2021-08-26T21:07:15+00:00,binance,,swap_out,USDT,476.024,0.00628,SOL,SOL,6.28,Binance Trade
2021-08-26T21:07:15+00:00,binance,,swap_in,SOL,6.28,0,,USDT,476.024,Binance Trade
2021-08-26T21:07:41+00:00,binance,,swap_out,USDT,768.096,0.01016,SOL,SOL,10.16,Binance Trade
2021-08-26T21:07:41+00:00,binance,,swap_in,SOL,10.16,0,,USDT,768.096,Binance Trade
2021-08-26T21:15:40+00:00,binance,,swap_out,USDT,653.25,0.00871,SOL,SOL,8.71,Binance Trade
2021-08-26T21:15:40+00:00,binance,,swap_in,SOL,8.71,0,,USDT,653.25,Binance Trade
2021-08-27T01:16:46+00:00,binance,,swap_out,USDT,413.91,0.00567,SOL,SOL,5.67,Binance Trade
2021-08-27T01:16:46+00:00,binance,,swap_in,SOL,5.67,0,,USDT,413.91,Binance Trade
2021-08-27T03:53:04+00:00,kraken,L5NDNL-HCXUT-QICXHI,staking_reward,DOT,0.0001518,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-08-27T06:21:22.176456+00:00,ftx,4858036,withdrawal,SOL,0.1,0,,,0,FTX withdrawal 4858036
2021-08-27T06:25:10.082015+00:00,ftx,4858102,withdrawal,SOL,37.9,0,,,0,FTX withdrawal 4858102
2021-08-27T07:04:57+00:00,binance,,swap_out,USDT,1653.837,0.02038,SOL,SOL,20.38,Binance Trade
2021-08-27T07:04:57+00:00,binance,,swap_in,SOL,20.38,0,,USDT,1653.837,Binance Trade
2021-08-27T12:23:42+00:00,binance,,withdrawal,SOL,0.1,0,,,0,Binance Withdraw
2021-08-27T12:29:42+00:00,binance,,withdrawal,SOL,51.0488,0,,,0,Binance Withdraw
2021-08-27T20:29:42.503152+00:00,ftx,7330883,deposit,SNX,0.8306832,0,,,0,FTX deposit 7330883
2021-08-28T12:53:40.037266+00:00,ftx,7351558,deposit,SNX,385.33132832,0,,,0,FTX deposit 7351558
2021-08-28T12:57:31.710759+00:00,ftx,2021-08-28 12:57:31.710759,sell,SNX,386.1,3.30144969,USD,USD,4716.3567,FTX spot trade
2021-08-28T13:00:40.587613+00:00,ftx,4894040,fiat_withdrawal,USD,2995,0,,,0,FTX withdrawal 4894040
2021-08-28T13:05:01.203610+00:00,ftx,2021-08-28 13:05:01.203610,buy,ETH,0.002,0.0045381,USDT,USDT,6.483,FTX spot trade
2021-08-28T13:25:06.288061+00:00,ftx,2021-08-28 13:25:06.288061,buy,ETH,0.158,0.0000316,ETH,USD,510.34,FTX spot trade
2021-08-28T13:39:10.109017+00:00,ftx,7352836,deposit,CEL,3.3747,0,,,0,FTX deposit 7352836
2021-08-28T13:54:38.565228+00:00,ftx,7353146,deposit,CEL,1978.3747,0,,,0,FTX deposit 7353146
2021-08-28T19:45:55.124635+00:00,ftx,2021-08-28 19:45:55.124635,sell,CEL,446,0.5272716,USD,USD,2636.358,FTX spot trade
2021-08-28T19:57:37.945472+00:00,ftx,2021-08-28 19:57:37.945472,sell,CEL,1535.7,1.8323638,USD,USD,9161.819,FTX spot trade
2021-08-28T20:04:18.955083+00:00,ftx,2021-08-28 20:04:18.955083,buy,ETH,0.507,1.14622053,USD,USD,1637.4579,FTX spot trade
2021-08-28T20:07:32.627522+00:00,ftx,2021-08-28 20:07:32.627522,buy,ETH,0.001,0.00226338,USD,USD,3.2334,FTX spot trade
2021-08-29T03:27:12.084729+00:00,ftx,2021-08-29 03:27:12.084729,buy,ETH,1.55,0.00031,ETH,USD,4886.69,FTX spot trade
2021-08-29T05:27:52.725112+00:00,ftx,2021-08-29 05:27:52.725112,buy,ETH,2.028,4.52909184,USD,USD,6470.1312,FTX spot trade
2021-08-29T05:29:43.396425+00:00,ftx,4912358,withdrawal,ETH,4.2456584,0,,,0,FTX withdrawal 4912358
2021-08-31T21:42:06+00:00,kraken,L33JWO-AICUX-SEOLCH,staking_reward,DOT,0.00020261,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-09-03T03:46:21+00:00,kraken,LGHYV5-ENMEA-XOBBD5,staking_reward,DOT,0.0001521,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-09-03T10:09:39.369263+00:00,ftx,7662136,deposit,CEL,15.7728,0,,,0,FTX deposit 7662136
2021-09-03T10:14:38.910750+00:00,ftx,7662312,deposit,CEL,1849.8422,0,,,0,FTX deposit 7662312
2021-09-03T10:44:07+00:00,binance,,deposit,LUNA,98,0,,,0,Binance Deposit
2021-09-03T10:54:51+00:00,binance,,swap_out,LUNA,98,3.2683,USDT,USDT,3268.3,Binance Trade
2021-09-03T10:54:51+00:00,binance,,swap_in,USDT,3268.3,0,,LUNA,98,Binance Trade
2021-09-03T11:02:44+00:00,binance,,withdrawal,USDT,3266.128254,0,,,0,Binance Withdraw
2021-09-03T11:38:27.920604+00:00,ftx,2021-09-03 11:38:27.920604,sell,CEL,494.2,2.1603812,USD,USD,3086.25885,FTX spot trade
2021-09-03T11:39:51.075834+00:00,ftx,2021-09-03 11:39:51.075834,buy,USDT,3081.99,2.15782448,USD,USD,3082.606398,FTX spot trade
2021-09-03T11:42:30.212997+00:00,ftx,5100536,withdrawal,USDT,1E+1,0,,,0,FTX withdrawal 5100536
2021-09-03T11:47:12.534973+00:00,ftx,5100669,withdrawal,USDT,3072.0362334,0,,,0,FTX withdrawal 5100669
2021-09-03T12:46:16+00:00,binance,,deposit,USDT,1E+1,0,,,0,Binance Deposit
2021-09-03T12:50:48+00:00,binance,,deposit,USDT,3072.036233,0,,,0,Binance Deposit
2021-09-03T12:53:38+00:00,binance,,swap_out,USDT,2953.4719,3.44,FTM,FTM,3.44E+3,Binance Trade
2021-09-03T12:53:38+00:00,binance,,swap_in,FTM,3.44E+3,0,,USDT,2953.4719,Binance Trade
2021-09-03T12:54:32+00:00,binance,,swap_out,USDT,122.9414,0.143,FTM,FTM,143,Binance Trade
2021-09-03T12:54:32+00:00,binance,,swap_in,FTM,143,0,,USDT,122.9414,Binance Trade
2021-09-03T12:57:41+00:00,binance,,withdrawal,FTM,1E+1,0,,,0,Binance Withdraw
2021-09-03T12:58:21.885329+00:00,ftx,2021-09-03 12:58:21.885329,sell,CEL,186.5,0.23872,USD,USD,1193.6,FTX spot trade
2021-09-03T12:58:35.925385+00:00,ftx,2021-09-03 12:58:35.925385,sell,CEL,682.8,0.885122,USD,USD,4425.61,FTX spot trade
2021-09-03T13:00:59.401270+00:00,ftx,2021-09-03 13:00:59.401270,sell,CEL,502.1,2.26546146,USD,USD,3236.3735,FTX spot trade
2021-09-03T13:01:49.190249+00:00,ftx,2021-09-03 13:01:49.190249,buy,USDT,8843.35,6.19220211,USD,USD,8846.003005,FTX spot trade
2021-09-03T13:02:20.506247+00:00,ftx,5103219,withdrawal,USDT,8843.35,0,,,0,FTX withdrawal 5103219
2021-09-03T13:04:41+00:00,binance,,withdrawal,FTM,3569.417,0,,,0,Binance Withdraw
2021-09-03T14:06:16+00:00,binance,,deposit,USDT,8843.35,0,,,0,Binance Deposit
2021-09-03T14:09:47+00:00,binance,,swap_out,USDT,2654.0384,3.048,FTM,FTM,3048,Binance Trade
2021-09-03T14:09:47+00:00,binance,,swap_in,FTM,3048,0,,USDT,2654.0384,Binance Trade
2021-09-03T14:10:16+00:00,binance,,swap_out,USDT,6193.9498,7.102,FTM,FTM,7102,Binance Trade
2021-09-03T14:10:16+00:00,binance,,swap_in,FTM,7102,0,,USDT,6193.9498,Binance Trade
2021-09-03T16:42:35.420481+00:00,ftx,7680247,deposit,CEL,1.6E+3,0,,,0,FTX deposit 7680247
2021-09-03T16:59:50.434068+00:00,ftx,2021-09-03 16:59:50.434068,sell,CEL,1.6E+3,7.12944936,USD,USD,10184.9276,FTX spot trade
2021-09-03T17:01:05.015295+00:00,ftx,2021-09-03 17:01:05.015295,buy,USDT,7.11,0.00497999,USD,USD,7.114266,FTX spot trade
2021-09-03T17:01:45.429371+00:00,ftx,2021-09-03 17:01:45.429371,buy,USDT,10157.47,7.11449514,USD,USD,10163.564482,FTX spot trade
2021-09-03T17:02:26.896869+00:00,ftx,5112462,withdrawal,USDT,10164.58,0,,,0,FTX withdrawal 5112462
2021-09-03T17:06:41+00:00,binance,,withdrawal,FTM,10139.85,0,,,0,Binance Withdraw
2021-09-03T17:29:07+00:00,binance,,deposit,LUNA,86.29,0,,,0,Binance Deposit
2021-09-03T17:29:18+00:00,binance,,swap_out,LUNA,85.43,2.7482831,USDT,USDT,2748.2831,Binance Trade
2021-09-03T17:29:18+00:00,binance,,swap_in,USDT,2748.2831,0,,LUNA,85.43,Binance Trade
2021-09-03T17:29:28+00:00,binance,,swap_out,LUNA,0.85,0.027336,USDT,USDT,27.336,Binance Trade
2021-09-03T17:29:28+00:00,binance,,swap_in,USDT,27.336,0,,LUNA,0.85,Binance Trade
2021-09-03T17:37:43+00:00,binance,,withdrawal,USDT,2773.828214,0,,,0,Binance Withdraw
2021-09-03T18:06:15+00:00,binance,,deposit,USDT,10164.58,0,,,0,Binance Deposit
2021-09-03T18:16:09+00:00,binance,,swap_out,USDT,10066.1878,10.989,FTM,FTM,10989,Binance Trade
2021-09-03T18:16:09+00:00,binance,,swap_in,FTM,10989,0,,USDT,10066.1878,Binance Trade
2021-09-03T18:16:17+00:00,binance,,swap_out,USDT,97.2232,0.106,FTM,FTM,106,Binance Trade
2021-09-03T18:16:17+00:00,binance,,swap_in,FTM,106,0,,USDT,97.2232,Binance Trade
2021-09-03T18:21:41+00:00,binance,,withdrawal,FTM,1E+1,0,,,0,Binance Withdraw
2021-09-03T18:44:41+00:00,binance,,withdrawal,FTM,11073.905,0,,,0,Binance Withdraw
2021-09-05T12:19:07+00:00,binance,,deposit,LUNA,209,0,,,0,Binance Deposit
2021-09-05T12:55:25+00:00,binance,,swap_out,LUNA,209.01,6.9206731,USDT,USDT,6920.6731,Binance Trade
2021-09-05T12:55:25+00:00,binance,,swap_in,USDT,6920.6731,0,,LUNA,209.01,Binance Trade
2021-09-05T12:55:57+00:00,binance,,swap_out,USDT,6913.9226,6.056,FTM,FTM,6056,Binance Trade
2021-09-05T12:55:57+00:00,binance,,swap_in,FTM,6056,0,,USDT,6913.9226,Binance Trade
2021-09-05T12:58:41+00:00,binance,,withdrawal,FTM,6049.944,0,,,0,Binance Withdraw
2021-09-07T04:05:23+00:00,kraken,LI6KFL-7T3EZ-7N3DVY,staking_reward,DOT,0.00020308,0,,,0,Kraken staking (staking_on_chain) raw_asset=DOT.S
2021-09-07T17:42:08+00:00,binance,,deposit,LUNA,1035,0,,,0,Binance Deposit
2021-09-07T17:43:58+00:00,binance,,swap_out,LUNA,310.5,8.3835,USDT,USDT,8383.5,Binance Trade
2021-09-07T17:43:58+00:00,binance,,swap_in,USDT,8383.5,0,,LUNA,310.5,Binance Trade
2021-09-07T17:45:25+00:00,binance,,swap_out,LUNA,217.35,5.91192,USDT,USDT,5911.92,Binance Trade
2021-09-07T17:45:25+00:00,binance,,swap_in,USDT,5911.92,0,,LUNA,217.35,Binance Trade
2021-09-07T17:45:53+00:00,binance,,swap_out,LUNA,28.48,0.777504,USDT,USDT,777.504,Binance Trade
2021-09-07T17:45:53+00:00,binance,,swap_in,USDT,777.504,0,,LUNA,28.48,Binance Trade
2021-09-07T17:45:54+00:00,binance,,swap_out,LUNA,174.38,4.760574,USDT,USDT,4760.574,Binance Trade
2021-09-07T17:45:54+00:00,binance,,swap_in,USDT,4760.574,0,,LUNA,174.38,Binance Trade
2021-09-07T17:57:38+00:00,binance,,swap_out,USDT,6549.27507,0.0018346,ETH,ETH,1.8346,Binance Trade
2021-09-07T17:57:38+00:00,binance,,swap_in,ETH,1.8346,0,,USDT,6549.27507,Binance Trade
2021-09-07T17:58:34+00:00,binance,,swap_out,USDT,3505.6916,0.12824,LUNA,LUNA,128.24,Binance Trade
2021-09-07T17:58:34+00:00,binance,,swap_in,LUNA,128.24,0,,USDT,3505.6916,Binance Trade
2021-09-07T18:16:42+00:00,binance,,withdrawal,LUNA,1E+1,0,,,0,Binance Withdraw
2021-09-07T18:24:35+00:00,binance,,deposit,FTM,1E+1,0,,,0,Binance Deposit
2021-09-07T18:25:36+00:00,binance,,deposit,FTM,4303.539487,0,,,0,Binance Deposit
2021-09-07T18:34:02+00:00,binance,,swap_out,USDT,2146.940793,0.0006168,ETH,ETH,0.6168,Binance Trade
2021-09-07T18:34:02+00:00,binance,,swap_in,ETH,0.6168,0,,USDT,2146.940793,Binance Trade
2021-09-07T18:36:42+00:00,binance,,withdrawal,LUNA,422.40176,0,,,0,Binance Withdraw
2021-09-07T18:40:55+00:00,binance,,swap_out,FTM,961,1.5391376,USDT,USDT,1539.1376,Binance Trade
2021-09-07T18:40:55+00:00,binance,,swap_in,USDT,1539.1376,0,,FTM,961,Binance Trade
2021-09-07T18:40:56+00:00,binance,,swap_out,FTM,1092,1.7489472,USDT,USDT,1748.9472,Binance Trade
2021-09-07T18:40:56+00:00,binance,,swap_in,USDT,1748.9472,0,,FTM,1092,Binance Trade
2021-09-07T19:00:15+00:00,binance,,swap_out,FTM,1379,2.0577438,USDT,USDT,2057.7438,Binance Trade
2021-09-07T19:00:15+00:00,binance,,swap_in,USDT,2057.7438,0,,FTM,1379,Binance Trade
2021-09-07T19:00:25+00:00,binance,,swap_out,FTM,881,1.308766,USDT,USDT,1308.766,Binance Trade
2021-09-07T19:00:25+00:00,binance,,swap_in,USDT,1308.766,0,,FTM,881,Binance Trade
2021-09-07T19:45:40+00:00,binance,,deposit,SOL,6,0,,,0,Binance Deposit
2021-09-07T19:47:31+00:00,binance,,swap_out,SOL,6,1.04514,USDT,USDT,1045.14,Binance Trade
2021-09-07T19:47:31+00:00,binance,,swap_in,USDT,1045.14,0,,SOL,6,Binance Trade
2021-09-07T20:16:24+00:00,binance,,swap_out,USDT,1456.977975,0.0004215,ETH,ETH,0.4215,Binance Trade
2021-09-07T20:16:24+00:00,binance,,swap_in,ETH,0.4215,0,,USDT,1456.977975,Binance Trade
2021-09-07T20:17:51+00:00,binance,,swap_out,USDT,2878.2343,0.1097,LUNA,LUNA,109.7,Binance Trade
2021-09-07T20:17:51+00:00,binance,,swap_in,LUNA,109.7,0,,USDT,2878.2343,Binance Trade
2021-09-07T20:54:22+00:00,binance,,swap_out,USDT,2535.311,0.09658,LUNA,LUNA,96.58,Binance Trade
